image: image_141.jpg, index: 141, steering: -1.0, throttle: 0.445098876953125
image: image_4047.jpg, index: 4047, steering: -0.725494384765625, throttle: 0.5
image: image_4048.jpg, index: 4048, steering: -0.70196533203125, throttle: 0.5
image: image_4049.jpg, index: 4049, steering: -0.70196533203125, throttle: 0.5
image: image_4050.jpg, index: 4050, steering: -0.70196533203125, throttle: 0.5
image: image_4051.jpg, index: 4051, steering: -0.70196533203125, throttle: 0.5
image: image_4052.jpg, index: 4052, steering: -0.70196533203125, throttle: 0.5
image: image_4053.jpg, index: 4053, steering: -0.70196533203125, throttle: 0.5
image: image_4054.jpg, index: 4054, steering: -0.70196533203125, throttle: 0.5
image: image_4055.jpg, index: 4055, steering: -0.70196533203125, throttle: 0.5
image: image_4056.jpg, index: 4056, steering: -0.70196533203125, throttle: 0.5
image: image_4057.jpg, index: 4057, steering: -0.70196533203125, throttle: 0.5
image: image_4058.jpg, index: 4058, steering: -0.70196533203125, throttle: 0.5
image: image_4059.jpg, index: 4059, steering: -0.70196533203125, throttle: 0.5
image: image_4060.jpg, index: 4060, steering: -0.70196533203125, throttle: 0.5
image: image_4061.jpg, index: 4061, steering: -0.70196533203125, throttle: 0.5
image: image_4062.jpg, index: 4062, steering: -0.70196533203125, throttle: 0.5
image: image_4063.jpg, index: 4063, steering: -0.70196533203125, throttle: 0.5
image: image_4064.jpg, index: 4064, steering: -0.70196533203125, throttle: 0.5
image: image_4065.jpg, index: 4065, steering: -0.70196533203125, throttle: 0.5
image: image_4066.jpg, index: 4066, steering: -0.70196533203125, throttle: 0.5
image: image_4067.jpg, index: 4067, steering: -0.70196533203125, throttle: 0.5
image: image_4068.jpg, index: 4068, steering: -0.60784912109375, throttle: 0.5
image: image_4069.jpg, index: 4069, steering: -0.38824462890625, throttle: 0.5
image: image_4070.jpg, index: 4070, steering: 0.00390625, throttle: 0.5
image: image_4071.jpg, index: 4071, steering: 0.00390625, throttle: 0.5
image: image_4072.jpg, index: 4072, steering: 0.00390625, throttle: 0.5
image: image_4073.jpg, index: 4073, steering: 0.00390625, throttle: 0.5
image: image_4074.jpg, index: 4074, steering: 0.00390625, throttle: 0.5
image: image_4075.jpg, index: 4075, steering: 0.00390625, throttle: 0.5
image: image_4076.jpg, index: 4076, steering: 0.00390625, throttle: 0.5
image: image_4077.jpg, index: 4077, steering: 0.00390625, throttle: 0.5
image: image_4078.jpg, index: 4078, steering: -0.13726806640625, throttle: 0.5
image: image_4079.jpg, index: 4079, steering: -0.505889892578125, throttle: 0.5
image: image_4080.jpg, index: 4080, steering: -0.521575927734375, throttle: 0.5
image: image_4081.jpg, index: 4081, steering: -0.38824462890625, throttle: 0.5
image: image_4082.jpg, index: 4082, steering: 0.00390625, throttle: 0.5
image: image_4083.jpg, index: 4083, steering: 0.00390625, throttle: 0.5
image: image_4084.jpg, index: 4084, steering: 0.00390625, throttle: 0.5
image: image_4085.jpg, index: 4085, steering: 0.00390625, throttle: 0.5
image: image_4086.jpg, index: 4086, steering: 0.00390625, throttle: 0.5
image: image_4087.jpg, index: 4087, steering: 0.00390625, throttle: 0.5
image: image_4088.jpg, index: 4088, steering: 0.00390625, throttle: 0.5
image: image_4089.jpg, index: 4089, steering: 0.00390625, throttle: 0.5
image: image_4090.jpg, index: 4090, steering: 0.00390625, throttle: 0.5
image: image_4091.jpg, index: 4091, steering: -0.309814453125, throttle: 0.5
image: image_4092.jpg, index: 4092, steering: -0.427459716796875, throttle: 0.5
image: image_4093.jpg, index: 4093, steering: -0.45098876953125, throttle: 0.5
image: image_4094.jpg, index: 4094, steering: -0.490203857421875, throttle: 0.5
image: image_4095.jpg, index: 4095, steering: -0.505889892578125, throttle: 0.5
image: image_4096.jpg, index: 4096, steering: -0.584320068359375, throttle: 0.5
image: image_4097.jpg, index: 4097, steering: -0.678436279296875, throttle: 0.5
image: image_4098.jpg, index: 4098, steering: -0.725494384765625, throttle: 0.5
image: image_4099.jpg, index: 4099, steering: -0.756866455078125, throttle: 0.5
image: image_4100.jpg, index: 4100, steering: -0.600006103515625, throttle: 0.5
image: image_4101.jpg, index: 4101, steering: -0.207855224609375, throttle: 0.5
image: image_4102.jpg, index: 4102, steering: -0.13726806640625, throttle: 0.5
image: image_4103.jpg, index: 4103, steering: -0.019622802734375, throttle: 0.5
image: image_4104.jpg, index: 4104, steering: 0.00390625, throttle: 0.5
image: image_4105.jpg, index: 4105, steering: 0.00390625, throttle: 0.5
image: image_4106.jpg, index: 4106, steering: 0.00390625, throttle: 0.5
image: image_4107.jpg, index: 4107, steering: 0.00390625, throttle: 0.5
image: image_4108.jpg, index: 4108, steering: 0.00390625, throttle: 0.5
image: image_4109.jpg, index: 4109, steering: 0.00390625, throttle: 0.5
image: image_4110.jpg, index: 4110, steering: -0.309814453125, throttle: 0.5
image: image_4111.jpg, index: 4111, steering: -0.560791015625, throttle: 0.5
image: image_4112.jpg, index: 4112, steering: -0.678436279296875, throttle: 0.5
image: image_4113.jpg, index: 4113, steering: -0.678436279296875, throttle: 0.5
image: image_4114.jpg, index: 4114, steering: -0.678436279296875, throttle: 0.5
image: image_4115.jpg, index: 4115, steering: -0.678436279296875, throttle: 0.5
image: image_4116.jpg, index: 4116, steering: -0.678436279296875, throttle: 0.5
image: image_4117.jpg, index: 4117, steering: -0.678436279296875, throttle: 0.5
image: image_4118.jpg, index: 4118, steering: -0.647064208984375, throttle: 0.5
image: image_4119.jpg, index: 4119, steering: -0.286285400390625, throttle: 0.5
image: image_4120.jpg, index: 4120, steering: -0.07452392578125, throttle: 0.5
image: image_4121.jpg, index: 4121, steering: 0.00390625, throttle: 0.5
image: image_4122.jpg, index: 4122, steering: 0.00390625, throttle: 0.5
image: image_4123.jpg, index: 4123, steering: 0.00390625, throttle: 0.5
image: image_4124.jpg, index: 4124, steering: 0.00390625, throttle: 0.5
image: image_4125.jpg, index: 4125, steering: 0.00390625, throttle: 0.5
image: image_4126.jpg, index: 4126, steering: 0.00390625, throttle: 0.5
image: image_4127.jpg, index: 4127, steering: 0.00390625, throttle: 0.5
image: image_4128.jpg, index: 4128, steering: 0.00390625, throttle: 0.5
image: image_4129.jpg, index: 4129, steering: 0.00390625, throttle: 0.5
image: image_4130.jpg, index: 4130, steering: 0.00390625, throttle: 0.5
image: image_4131.jpg, index: 4131, steering: 0.00390625, throttle: 0.5
image: image_4132.jpg, index: 4132, steering: 0.00390625, throttle: 0.5
image: image_4133.jpg, index: 4133, steering: 0.00390625, throttle: 0.5
image: image_4134.jpg, index: 4134, steering: 0.00390625, throttle: 0.5
image: image_4135.jpg, index: 4135, steering: 0.00390625, throttle: 0.5
image: image_4136.jpg, index: 4136, steering: 0.00390625, throttle: 0.5
image: image_4137.jpg, index: 4137, steering: 0.00390625, throttle: 0.5
image: image_4138.jpg, index: 4138, steering: 0.00390625, throttle: 0.5
image: image_4139.jpg, index: 4139, steering: 0.00390625, throttle: 0.5
image: image_4140.jpg, index: 4140, steering: 0.00390625, throttle: 0.5
image: image_4141.jpg, index: 4141, steering: 0.00390625, throttle: 0.5
image: image_4142.jpg, index: 4142, steering: 0.00390625, throttle: 0.5
image: image_4143.jpg, index: 4143, steering: 0.00390625, throttle: 0.5
image: image_4144.jpg, index: 4144, steering: 0.00390625, throttle: 0.5
image: image_4145.jpg, index: 4145, steering: 0.00390625, throttle: 0.5
image: image_4146.jpg, index: 4146, steering: 0.00390625, throttle: 0.5
image: image_4147.jpg, index: 4147, steering: 0.00390625, throttle: 0.5
image: image_4148.jpg, index: 4148, steering: 0.00390625, throttle: 0.5
image: image_4149.jpg, index: 4149, steering: 0.00390625, throttle: 0.5
image: image_4150.jpg, index: 4150, steering: 0.00390625, throttle: 0.5
image: image_4151.jpg, index: 4151, steering: 0.00390625, throttle: 0.5
image: image_4152.jpg, index: 4152, steering: 0.00390625, throttle: 0.5
image: image_4153.jpg, index: 4153, steering: 0.00390625, throttle: 0.5
image: image_4154.jpg, index: 4154, steering: 0.00390625, throttle: 0.5
image: image_4155.jpg, index: 4155, steering: 0.00390625, throttle: 0.5
image: image_4156.jpg, index: 4156, steering: 0.00390625, throttle: 0.5
image: image_4157.jpg, index: 4157, steering: 0.00390625, throttle: 0.5
image: image_4158.jpg, index: 4158, steering: 0.00390625, throttle: 0.5
image: image_4159.jpg, index: 4159, steering: 0.00390625, throttle: 0.5
image: image_4160.jpg, index: 4160, steering: 0.00390625, throttle: 0.5
image: image_4161.jpg, index: 4161, steering: 0.00390625, throttle: 0.5
image: image_4162.jpg, index: 4162, steering: 0.00390625, throttle: 0.5
image: image_4163.jpg, index: 4163, steering: 0.00390625, throttle: 0.5
image: image_4164.jpg, index: 4164, steering: 0.00390625, throttle: 0.5
image: image_4165.jpg, index: 4165, steering: 0.00390625, throttle: 0.5
image: image_4166.jpg, index: 4166, steering: 0.00390625, throttle: 0.5
image: image_4167.jpg, index: 4167, steering: 0.00390625, throttle: 0.5
image: image_4168.jpg, index: 4168, steering: 0.00390625, throttle: 0.5
image: image_4169.jpg, index: 4169, steering: 0.00390625, throttle: 0.5
image: image_4170.jpg, index: 4170, steering: -0.058837890625, throttle: 0.5
image: image_4171.jpg, index: 4171, steering: -0.176483154296875, throttle: 0.5
image: image_4172.jpg, index: 4172, steering: -0.349029541015625, throttle: 0.5
image: image_4173.jpg, index: 4173, steering: -0.443145751953125, throttle: 0.5
image: image_4174.jpg, index: 4174, steering: -0.490203857421875, throttle: 0.5
image: image_4175.jpg, index: 4175, steering: -0.490203857421875, throttle: 0.5
image: image_4176.jpg, index: 4176, steering: -0.490203857421875, throttle: 0.5
image: image_4177.jpg, index: 4177, steering: -0.521575927734375, throttle: 0.5
image: image_4178.jpg, index: 4178, steering: -0.79608154296875, throttle: 0.5
image: image_4179.jpg, index: 4179, steering: -1.0, throttle: 0.5
image: image_4180.jpg, index: 4180, steering: -1.0, throttle: 0.5
image: image_4181.jpg, index: 4181, steering: -1.0, throttle: 0.5
image: image_4182.jpg, index: 4182, steering: -1.0, throttle: 0.5
image: image_4183.jpg, index: 4183, steering: -1.0, throttle: 0.5
image: image_4184.jpg, index: 4184, steering: -1.0, throttle: 0.5
image: image_4185.jpg, index: 4185, steering: -1.0, throttle: 0.5
image: image_4186.jpg, index: 4186, steering: -1.0, throttle: 0.5
image: image_4187.jpg, index: 4187, steering: -1.0, throttle: 0.5
image: image_4188.jpg, index: 4188, steering: -1.0, throttle: 0.5
image: image_4189.jpg, index: 4189, steering: -1.0, throttle: 0.5
image: image_4190.jpg, index: 4190, steering: -1.0, throttle: 0.5
image: image_4191.jpg, index: 4191, steering: -1.0, throttle: 0.5
image: image_4192.jpg, index: 4192, steering: -1.0, throttle: 0.5
image: image_4193.jpg, index: 4193, steering: -1.0, throttle: 0.5
image: image_4194.jpg, index: 4194, steering: -1.0, throttle: 0.5
image: image_4195.jpg, index: 4195, steering: -1.0, throttle: 0.5
image: image_4196.jpg, index: 4196, steering: -1.0, throttle: 0.5
image: image_4197.jpg, index: 4197, steering: -0.95294189453125, throttle: 0.5
image: image_4198.jpg, index: 4198, steering: -0.490203857421875, throttle: 0.5
image: image_4199.jpg, index: 4199, steering: 0.00390625, throttle: 0.5
image: image_4200.jpg, index: 4200, steering: 0.00390625, throttle: 0.5
image: image_4201.jpg, index: 4201, steering: 0.00390625, throttle: 0.5
image: image_4202.jpg, index: 4202, steering: 0.00390625, throttle: 0.5
image: image_4203.jpg, index: 4203, steering: 0.00390625, throttle: 0.5
image: image_4204.jpg, index: 4204, steering: 0.00390625, throttle: 0.5
image: image_4205.jpg, index: 4205, steering: 0.00390625, throttle: 0.5
image: image_4206.jpg, index: 4206, steering: -0.12158203125, throttle: 0.5
image: image_4207.jpg, index: 4207, steering: -0.12158203125, throttle: 0.5
image: image_4208.jpg, index: 4208, steering: -0.12158203125, throttle: 0.5
image: image_4209.jpg, index: 4209, steering: -0.13726806640625, throttle: 0.5
image: image_4210.jpg, index: 4210, steering: -0.23138427734375, throttle: 0.5
image: image_4211.jpg, index: 4211, steering: -0.411773681640625, throttle: 0.5
image: image_4212.jpg, index: 4212, steering: -0.4666748046875, throttle: 0.5
image: image_4213.jpg, index: 4213, steering: -0.4666748046875, throttle: 0.5
image: image_4214.jpg, index: 4214, steering: -0.4666748046875, throttle: 0.5
image: image_4215.jpg, index: 4215, steering: -0.4666748046875, throttle: 0.5
image: image_4216.jpg, index: 4216, steering: -0.4039306640625, throttle: 0.5
image: image_4217.jpg, index: 4217, steering: -0.364715576171875, throttle: 0.5
image: image_4218.jpg, index: 4218, steering: -0.23138427734375, throttle: 0.5
image: image_4219.jpg, index: 4219, steering: -0.13726806640625, throttle: 0.5
image: image_4220.jpg, index: 4220, steering: -0.04315185546875, throttle: 0.5
image: image_4221.jpg, index: 4221, steering: -0.019622802734375, throttle: 0.5
image: image_4222.jpg, index: 4222, steering: -0.019622802734375, throttle: 0.5
image: image_4223.jpg, index: 4223, steering: -0.019622802734375, throttle: 0.5
image: image_4224.jpg, index: 4224, steering: -0.019622802734375, throttle: 0.5
image: image_4225.jpg, index: 4225, steering: -0.019622802734375, throttle: 0.5
image: image_4226.jpg, index: 4226, steering: -0.019622802734375, throttle: 0.5
image: image_4227.jpg, index: 4227, steering: -0.019622802734375, throttle: 0.5
image: image_4228.jpg, index: 4228, steering: -0.019622802734375, throttle: 0.5
image: image_4229.jpg, index: 4229, steering: -0.13726806640625, throttle: 0.5
image: image_4230.jpg, index: 4230, steering: -0.1529541015625, throttle: 0.5
image: image_4231.jpg, index: 4231, steering: -0.1529541015625, throttle: 0.5
image: image_4232.jpg, index: 4232, steering: -0.1529541015625, throttle: 0.5
image: image_4233.jpg, index: 4233, steering: -0.1529541015625, throttle: 0.5
image: image_4234.jpg, index: 4234, steering: -0.1529541015625, throttle: 0.5
image: image_4235.jpg, index: 4235, steering: -0.176483154296875, throttle: 0.5
image: image_4236.jpg, index: 4236, steering: -0.309814453125, throttle: 0.5
image: image_4237.jpg, index: 4237, steering: -0.32550048828125, throttle: 0.5
image: image_4238.jpg, index: 4238, steering: -0.32550048828125, throttle: 0.5
image: image_4239.jpg, index: 4239, steering: -0.32550048828125, throttle: 0.5
image: image_4240.jpg, index: 4240, steering: -0.32550048828125, throttle: 0.5
image: image_4241.jpg, index: 4241, steering: -0.32550048828125, throttle: 0.5
image: image_4242.jpg, index: 4242, steering: -0.32550048828125, throttle: 0.5
image: image_4243.jpg, index: 4243, steering: -0.333343505859375, throttle: 0.5
image: image_4244.jpg, index: 4244, steering: -0.349029541015625, throttle: 0.5
image: image_4245.jpg, index: 4245, steering: -0.349029541015625, throttle: 0.5
image: image_4246.jpg, index: 4246, steering: -0.349029541015625, throttle: 0.5
image: image_4247.jpg, index: 4247, steering: -0.349029541015625, throttle: 0.5
image: image_4248.jpg, index: 4248, steering: -0.349029541015625, throttle: 0.5
image: image_4249.jpg, index: 4249, steering: -0.349029541015625, throttle: 0.5
image: image_4250.jpg, index: 4250, steering: -0.349029541015625, throttle: 0.5
image: image_4251.jpg, index: 4251, steering: -0.349029541015625, throttle: 0.5
image: image_4252.jpg, index: 4252, steering: -0.349029541015625, throttle: 0.5
image: image_4253.jpg, index: 4253, steering: -0.349029541015625, throttle: 0.5
image: image_4254.jpg, index: 4254, steering: -0.349029541015625, throttle: 0.5
image: image_4255.jpg, index: 4255, steering: -0.349029541015625, throttle: 0.5
image: image_4256.jpg, index: 4256, steering: -0.349029541015625, throttle: 0.5
image: image_4257.jpg, index: 4257, steering: -0.349029541015625, throttle: 0.5
image: image_4258.jpg, index: 4258, steering: -0.349029541015625, throttle: 0.5
image: image_4259.jpg, index: 4259, steering: -0.349029541015625, throttle: 0.5
image: image_4260.jpg, index: 4260, steering: -0.349029541015625, throttle: 0.5
image: image_4261.jpg, index: 4261, steering: -0.349029541015625, throttle: 0.5
image: image_4262.jpg, index: 4262, steering: -0.349029541015625, throttle: 0.5
image: image_4263.jpg, index: 4263, steering: -0.349029541015625, throttle: 0.5
image: image_4264.jpg, index: 4264, steering: -0.349029541015625, throttle: 0.5
image: image_4265.jpg, index: 4265, steering: -0.29412841796875, throttle: 0.5
